Wavenumbers,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance
cm-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1951.609,-9.71E-06,-8.68E-06,-2.60E-05,3.60E-05,-4.99E-05,-4.40E-05,-2.21E-05,-4.54E-05,-4.44E-05,2.58E-05,9.30E-06,-1.81E-05,3.51E-05,4.64E-05,6.59E-05,3.01E-05
1952.091,-7.34E-06,-3.57E-06,-2.19E-05,4.56E-05,-4.00E-05,-2.49E-05,-9.64E-06,-2.69E-05,-3.05E-05,4.35E-05,3.01E-05,6.75E-06,5.18E-05,6.20E-05,9.19E-05,5.67E-05
1952.573,-5.09E-06,1.00E-06,-1.71E-05,5.24E-05,-2.97E-05,-3.34E-06,8.06E-06,-4.86E-06,-1.09E-05,6.52E-05,5.75E-05,3.72E-05,7.36E-05,8.41E-05,1.24E-04,8.82E-05
1953.055,-3.08E-06,4.55E-06,-1.21E-05,5.48E-05,-2.35E-05,1.30E-05,2.18E-05,1.03E-05,3.65E-06,8.02E-05,7.93E-05,6.01E-05,8.86E-05,1.01E-04,1.48E-04,1.11E-04
1953.537,-8.76E-07,7.40E-06,-6.81E-06,5.28E-05,-2.41E-05,1.94E-05,2.49E-05,1.12E-05,5.62E-06,8.14E-05,8.66E-05,6.67E-05,8.89E-05,1.04E-04,1.55E-04,1.15E-04
1954.019,1.27E-06,9.99E-06,-1.48E-06,4.81E-05,-3.06E-05,1.63E-05,1.71E-05,-1.91E-06,-4.06E-06,7.01E-05,7.96E-05,5.72E-05,7.57E-05,9.42E-05,1.44E-04,1.02E-04
1954.501,3.31E-06,1.28E-05,3.58E-06,4.33E-05,-3.92E-05,8.94E-06,4.33E-06,-2.11E-05,-1.79E-05,5.49E-05,6.64E-05,4.05E-05,5.83E-05,8.10E-05,1.25E-04,8.12E-05
1954.984,4.92E-06,1.60E-05,7.92E-06,4.09E-05,-4.52E-05,4.74E-06,-4.42E-06,-3.56E-05,-2.47E-05,4.73E-05,5.91E-05,2.97E-05,4.95E-05,7.64E-05,1.11E-04,6.61E-05
1955.466,5.80E-06,1.88E-05,1.08E-05,4.16E-05,-4.54E-05,8.32E-06,-2.82E-06,-3.79E-05,-1.80E-05,5.42E-05,6.55E-05,3.39E-05,5.75E-05,8.81E-05,1.11E-04,6.72E-05
1955.948,6.22E-06,2.04E-05,1.22E-05,4.53E-05,-4.00E-05,1.94E-05,9.25E-06,-2.74E-05,1.65E-06,7.43E-05,8.51E-05,5.33E-05,8.12E-05,1.15E-04,1.26E-04,8.42E-05
1956.43,6.41E-06,1.96E-05,1.17E-05,4.95E-05,-3.26E-05,3.24E-05,2.59E-05,-1.17E-05,2.45E-05,9.74E-05,1.08E-04,7.86E-05,1.10E-04,1.46E-04,1.47E-04,1.08E-04
1956.912,6.49E-06,1.57E-05,9.09E-06,5.16E-05,-2.78E-05,4.01E-05,3.80E-05,-4.77E-07,3.89E-05,1.11E-04,1.23E-04,9.67E-05,1.30E-04,1.67E-04,1.60E-04,1.23E-04
1957.394,6.48E-06,8.85E-06,4.83E-06,5.03E-05,-2.84E-05,3.76E-05,4.02E-05,-1.37E-07,3.72E-05,1.07E-04,1.22E-04,9.84E-05,1.33E-04,1.69E-04,1.58E-04,1.23E-04
1957.876,6.20E-06,-4.41E-07,-9.90E-07,4.57E-05,-3.43E-05,2.50E-05,3.25E-05,-1.03E-05,2.02E-05,8.61E-05,1.04E-04,8.29E-05,1.18E-04,1.53E-04,1.41E-04,1.06E-04
1958.358,5.29E-06,-1.08E-05,-7.57E-06,3.93E-05,-4.18E-05,7.60E-06,2.14E-05,-2.33E-05,-2.59E-06,5.84E-05,8.17E-05,5.88E-05,9.65E-05,1.29E-04,1.19E-04,8.18E-05
1958.841,3.45E-06,-2.07E-05,-1.44E-05,3.30E-05,-4.66E-05,-7.94E-06,1.51E-05,-2.99E-05,-1.97E-05,3.61E-05,6.54E-05,3.78E-05,8.02E-05,1.11E-04,1.04E-04,6.45E-05
1959.323,3.25E-07,-2.87E-05,-2.05E-05,2.83E-05,-4.54E-05,-1.63E-05,1.90E-05,-2.40E-05,-2.26E-05,2.81E-05,6.46E-05,2.89E-05,7.87E-05,1.08E-04,1.04E-04,6.34E-05
1959.805,-4.10E-06,-3.44E-05,-2.49E-05,2.50E-05,-3.88E-05,-1.75E-05,3.16E-05,-7.26E-06,-1.17E-05,3.44E-05,7.82E-05,3.23E-05,9.10E-05,1.20E-04,1.20E-04,7.79E-05
1960.287,-9.48E-06,-3.78E-05,-2.70E-05,2.18E-05,-2.99E-05,-1.55E-05,4.61E-05,1.16E-05,5.22E-06,4.66E-05,9.72E-05,4.05E-05,1.08E-04,1.37E-04,1.42E-04,9.86E-05
1960.769,-1.54E-05,-3.93E-05,-2.64E-05,1.71E-05,-2.33E-05,-1.61E-05,5.27E-05,2.17E-05,1.66E-05,5.35E-05,1.09E-04,4.27E-05,1.16E-04,1.46E-04,1.56E-04,1.12E-04
1961.251,-2.12E-05,-3.95E-05,-2.34E-05,1.01E-05,-2.19E-05,-2.25E-05,4.65E-05,1.67E-05,1.57E-05,4.81E-05,1.05E-04,3.24E-05,1.08E-04,1.39E-04,1.54E-04,1.11E-04
1961.733,-2.65E-05,-3.94E-05,-1.85E-05,1.73E-06,-2.54E-05,-3.31E-05,2.88E-05,-1.61E-06,3.70E-06,3.20E-05,8.81E-05,1.17E-05,8.51E-05,1.20E-04,1.37E-04,9.50E-05
1962.215,-3.09E-05,-3.89E-05,-1.31E-05,-5.95E-06,-3.03E-05,-4.21E-05,8.12E-06,-2.35E-05,-9.80E-06,1.53E-05,6.73E-05,-8.87E-06,5.94E-05,9.76E-05,1.17E-04,7.63E-05
1962.698,-3.38E-05,-3.80E-05,-7.99E-06,-1.01E-05,-3.22E-05,-4.30E-05,-5.48E-06,-3.76E-05,-1.38E-05,1.00E-05,5.55E-05,-1.73E-05,4.45E-05,8.70E-05,1.05E-04,6.76E-05
1963.18,-3.53E-05,-3.64E-05,-4.15E-06,-9.39E-06,-2.86E-05,-3.25E-05,-5.38E-06,-3.62E-05,-1.64E-06,2.34E-05,6.09E-05,-6.40E-06,4.91E-05,9.64E-05,1.10E-04,7.76E-05
1963.662,-3.51E-05,-3.33E-05,-1.91E-06,-3.62E-06,-2.00E-05,-1.29E-05,7.49E-06,-1.99E-05,2.43E-05,5.35E-05,8.21E-05,2.15E-05,7.18E-05,1.24E-04,1.32E-04,1.05E-04
1964.144,-3.38E-05,-2.89E-05,-1.33E-06,5.00E-06,-1.04E-05,9.00E-06,2.57E-05,2.81E-06,5.35E-05,8.96E-05,1.09E-04,5.55E-05,1.02E-04,1.57E-04,1.60E-04,1.38E-04
1964.626,-3.17E-05,-2.35E-05,-1.81E-06,1.40E-05,-4.59E-06,2.50E-05,3.90E-05,2.06E-05,7.27E-05,1.18E-04,1.28E-04,8.18E-05,1.24E-04,1.82E-04,1.81E-04,1.63E-04
1965.108,-2.97E-05,-1.80E-05,-2.88E-06,2.07E-05,-6.05E-06,3.01E-05,4.01E-05,2.53E-05,7.31E-05,1.29E-04,1.31E-04,9.09E-05,1.30E-04,1.88E-04,1.85E-04,1.69E-04
1965.59,-2.86E-05,-1.35E-05,-4.19E-06,2.40E-05,-1.47E-05,2.50E-05,2.90E-05,1.68E-05,5.55E-05,1.23E-04,1.18E-04,8.30E-05,1.18E-04,1.75E-04,1.73E-04,1.58E-04
1966.072,-2.91E-05,-1.11E-05,-5.56E-06,2.41E-05,-2.72E-05,1.57E-05,1.24E-05,2.14E-06,3.00E-05,1.09E-04,9.83E-05,6.74E-05,1.01E-04,1.54E-04,1.54E-04,1.39E-04
1966.554,-3.11E-05,-1.11E-05,-6.83E-06,2.28E-05,-3.87E-05,1.03E-05,-1.65E-07,-8.60E-06,9.75E-06,9.81E-05,8.56E-05,5.63E-05,9.01E-05,1.38E-04,1.41E-04,1.27E-04
1967.037,-3.42E-05,-1.31E-05,-8.04E-06,2.13E-05,-4.57E-05,1.38E-05,-2.46E-06,-9.32E-06,3.66E-06,9.93E-05,8.79E-05,5.72E-05,9.53E-05,1.37E-04,1.42E-04,1.30E-04
1967.519,-3.70E-05,-1.62E-05,-8.82E-06,2.08E-05,-4.73E-05,2.64E-05,5.36E-06,-6.34E-07,1.23E-05,1.12E-04,1.05E-04,6.92E-05,1.15E-04,1.51E-04,1.56E-04,1.47E-04
1968.001,-3.81E-05,-1.87E-05,-8.40E-06,2.17E-05,-4.51E-05,4.31E-05,1.74E-05,1.05E-05,2.79E-05,1.27E-04,1.27E-04,8.40E-05,1.40E-04,1.71E-04,1.74E-04,1.68E-04
1968.483,-3.66E-05,-1.96E-05,-6.12E-06,2.38E-05,-4.21E-05,5.74E-05,2.56E-05,1.56E-05,3.98E-05,1.34E-04,1.45E-04,9.12E-05,1.58E-04,1.84E-04,1.84E-04,1.80E-04
1968.965,-3.22E-05,-1.79E-05,-1.23E-06,2.73E-05,-3.99E-05,6.50E-05,2.52E-05,1.03E-05,4.11E-05,1.27E-04,1.49E-04,8.55E-05,1.59E-04,1.83E-04,1.81E-04,1.76E-04
1969.447,-2.58E-05,-1.38E-05,6.16E-06,3.21E-05,-3.82E-05,6.65E-05,1.77E-05,-2.50E-06,3.27E-05,1.09E-04,1.43E-04,7.06E-05,1.46E-04,1.71E-04,1.68E-04,1.60E-04
1969.929,-1.86E-05,-8.18E-06,1.55E-05,3.87E-05,-3.45E-05,6.59E-05,1.02E-05,-1.39E-05,2.29E-05,8.88E-05,1.34E-04,5.72E-05,1.30E-04,1.58E-04,1.57E-04,1.42E-04
1970.411,-1.25E-05,-2.58E-06,2.52E-05,4.67E-05,-2.66E-05,6.86E-05,1.07E-05,-1.43E-05,2.17E-05,7.88E-05,1.34E-04,5.71E-05,1.23E-04,1.57E-04,1.58E-04,1.36E-04
1970.894,-8.78E-06,1.63E-06,3.36E-05,5.49E-05,-1.45E-05,7.69E-05,2.30E-05,4.77E-07,3.44E-05,8.48E-05,1.47E-04,7.51E-05,1.32E-04,1.73E-04,1.78E-04,1.51E-04
1971.375,-8.20E-06,3.26E-06,3.87E-05,6.09E-05,-9.40E-07,8.80E-05,4.36E-05,2.60E-05,5.74E-05,1.04E-04,1.70E-04,1.06E-04,1.55E-04,2.05E-04,2.12E-04,1.81E-04
1971.858,-1.04E-05,2.36E-06,3.95E-05,6.21E-05,9.30E-06,9.59E-05,6.32E-05,5.12E-05,8.02E-05,1.24E-04,1.89E-04,1.35E-04,1.79E-04,2.37E-04,2.46E-04,2.15E-04
1972.34,-1.44E-05,-5.92E-07,3.59E-05,5.71E-05,1.21E-05,9.47E-05,7.22E-05,6.48E-05,9.13E-05,1.35E-04,1.93E-04,1.49E-04,1.93E-04,2.57E-04,2.66E-04,2.37E-04
1972.822,-1.87E-05,-4.04E-06,2.88E-05,4.63E-05,6.39E-06,8.20E-05,6.55E-05,6.09E-05,8.47E-05,1.28E-04,1.79E-04,1.40E-04,1.87E-04,2.56E-04,2.63E-04,2.39E-04
1973.304,-2.24E-05,-6.53E-06,2.00E-05,3.19E-05,-5.17E-06,6.15E-05,4.61E-05,4.32E-05,6.39E-05,1.08E-04,1.50E-04,1.14E-04,1.67E-04,2.37E-04,2.43E-04,2.24E-04
1973.786,-2.48E-05,-6.77E-06,1.16E-05,1.78E-05,-1.74E-05,4.08E-05,2.32E-05,2.22E-05,3.99E-05,8.44E-05,1.22E-04,8.39E-05,1.44E-04,2.14E-04,2.19E-04,2.04E-04
1974.268,-2.59E-05,-4.28E-06,4.93E-06,7.26E-06,-2.49E-05,2.76E-05,7.68E-06,1.02E-05,2.53E-05,7.15E-05,1.08E-04,6.44E-05,1.32E-04,1.99E-04,2.04E-04,1.94E-04
1974.75,-2.62E-05,4.27E-07,1.00E-06,2.17E-06,-2.53E-05,2.56E-05,5.62E-06,1.34E-05,2.67E-05,7.55E-05,1.16E-04,6.44E-05,1.40E-04,2.02E-04,2.09E-04,2.03E-04
1975.232,-2.59E-05,6.49E-06,-1.39E-07,2.36E-06,-2.02E-05,3.26E-05,1.53E-05,2.90E-05,4.14E-05,9.34E-05,1.41E-04,8.11E-05,1.64E-04,2.19E-04,2.28E-04,2.26E-04
1975.715,-2.54E-05,1.22E-05,8.10E-07,5.83E-06,-1.42E-05,4.13E-05,2.80E-05,4.63E-05,5.84E-05,1.14E-04,1.70E-04,1.02E-04,1.91E-04,2.40E-04,2.51E-04,2.52E-04
1976.197,-2.43E-05,1.60E-05,2.89E-06,1.01E-05,-1.26E-05,4.37E-05,3.38E-05,5.34E-05,6.53E-05,1.23E-04,1.86E-04,1.14E-04,2.07E-04,2.49E-04,2.61E-04,2.66E-04
1976.679,-2.28E-05,1.65E-05,5.16E-06,1.31E-05,-1.76E-05,3.64E-05,2.71E-05,4.42E-05,5.58E-05,1.15E-04,1.82E-04,1.08E-04,2.04E-04,2.40E-04,2.53E-04,2.61E-04
1977.161,-2.04E-05,1.34E-05,6.98E-06,1.48E-05,-2.77E-05,2.15E-05,1.03E-05,2.18E-05,3.35E-05,9.38E-05,1.59E-04,8.85E-05,1.85E-04,2.17E-04,2.30E-04,2.39E-04
1977.643,-1.72E-05,6.62E-06,8.22E-06,1.57E-05,-3.85E-05,5.79E-06,-8.02E-06,-3.19E-06,9.79E-06,7.04E-05,1.30E-04,6.79E-05,1.62E-04,1.93E-04,2.04E-04,2.13E-04
1978.125,-1.38E-05,-2.54E-06,8.77E-06,1.71E-05,-4.48E-05,-3.47E-06,-1.78E-05,-1.89E-05,-2.55E-06,5.86E-05,1.10E-04,6.00E-05,1.48E-04,1.82E-04,1.91E-04,1.98E-04
1978.607,-1.10E-05,-1.28E-05,8.73E-06,1.93E-05,-4.44E-05,-2.88E-06,-1.34E-05,-1.87E-05,3.31E-06,6.54E-05,1.08E-04,7.20E-05,1.52E-04,1.91E-04,1.98E-04,2.03E-04
1979.089,-9.54E-06,-2.24E-05,8.08E-06,2.16E-05,-3.86E-05,5.25E-06,3.12E-06,-5.17E-06,2.44E-05,8.82E-05,1.22E-04,1.00E-04,1.69E-04,2.16E-04,2.22E-04,2.23E-04
1979.572,-9.91E-06,-2.98E-05,7.01E-06,2.22E-05,-3.17E-05,1.42E-05,2.32E-05,1.13E-05,4.94E-05,1.15E-04,1.42E-04,1.32E-04,1.89E-04,2.46E-04,2.49E-04,2.48E-04
1980.054,-1.21E-05,-3.40E-05,5.20E-06,1.95E-05,-2.87E-05,1.69E-05,3.62E-05,1.85E-05,6.49E-05,1.32E-04,1.53E-04,1.52E-04,1.96E-04,2.63E-04,2.64E-04,2.62E-04
1980.536,-1.54E-05,-3.47E-05,2.67E-06,1.34E-05,-3.17E-05,1.03E-05,3.67E-05,1.03E-05,6.39E-05,1.33E-04,1.49E-04,1.53E-04,1.84E-04,2.61E-04,2.60E-04,2.58E-04
1981.018,-1.90E-05,-3.19E-05,-3.97E-07,5.28E-06,-3.92E-05,-2.12E-06,2.62E-05,-1.05E-05,4.88E-05,1.18E-04,1.30E-04,1.38E-04,1.58E-04,2.42E-04,2.40E-04,2.40E-04
1981.5,-2.17E-05,-2.66E-05,-3.73E-06,-2.17E-06,-4.66E-05,-1.30E-05,1.31E-05,-3.32E-05,3.08E-05,1.00E-04,1.10E-04,1.21E-04,1.31E-04,2.19E-04,2.18E-04,2.20E-04
1981.982,-2.30E-05,-1.99E-05,-7.06E-06,-6.33E-06,-4.95E-05,-1.50E-05,6.21E-06,-4.65E-05,2.17E-05,9.06E-05,1.00E-04,1.15E-04,1.16E-04,2.06E-04,2.08E-04,2.12E-04
1982.464,-2.22E-05,-1.29E-05,-1.01E-05,-5.74E-06,-4.58E-05,-5.52E-06,1.05E-05,-4.37E-05,2.78E-05,9.55E-05,1.07E-04,1.26E-04,1.22E-04,2.12E-04,2.18E-04,2.23E-04
1982.946,-1.95E-05,-6.43E-06,-1.26E-05,-5.39E-07,-3.69E-05,1.18E-05,2.35E-05,-2.77E-05,4.60E-05,1.12E-04,1.28E-04,1.50E-04,1.45E-04,2.32E-04,2.42E-04,2.49E-04
1983.428,-1.50E-05,-9.97E-07,-1.43E-05,7.32E-06,-2.74E-05,2.87E-05,3.75E-05,-7.84E-06,6.58E-05,1.29E-04,1.50E-04,1.76E-04,1.72E-04,2.54E-04,2.70E-04,2.77E-04
1983.911,-9.37E-06,3.18E-06,-1.53E-05,1.55E-05,-2.17E-05,3.70E-05,4.34E-05,4.38E-06,7.52E-05,1.35E-04,1.61E-04,1.89E-04,1.89E-04,2.64E-04,2.86E-04,2.91E-04
1984.393,-3.32E-06,6.53E-06,-1.53E-05,2.23E-05,-2.19E-05,3.32E-05,3.75E-05,3.39E-06,6.89E-05,1.26E-04,1.55E-04,1.81E-04,1.89E-04,2.57E-04,2.84E-04,2.86E-04
1984.875,2.87E-06,9.38E-06,-1.38E-05,2.72E-05,-2.62E-05,2.03E-05,2.35E-05,-7.69E-06,5.09E-05,1.06E-04,1.37E-04,1.59E-04,1.74E-04,2.36E-04,2.68E-04,2.65E-04
1985.357,8.36E-06,1.19E-05,-1.10E-05,3.06E-05,-3.02E-05,6.53E-06,1.04E-05,-1.89E-05,3.30E-05,8.68E-05,1.19E-04,1.35E-04,1.59E-04,2.16E-04,2.52E-04,2.44E-04
1985.839,1.28E-05,1.46E-05,-6.53E-06,3.35E-05,-2.93E-05,1.02E-07,7.64E-06,-1.97E-05,2.74E-05,8.23E-05,1.15E-04,1.23E-04,1.57E-04,2.12E-04,2.52E-04,2.37E-04
1986.321,1.57E-05,1.75E-05,-8.74E-07,3.58E-05,-2.24E-05,4.45E-06,1.84E-05,-5.80E-06,3.90E-05,9.68E-05,1.30E-04,1.31E-04,1.74E-04,2.30E-04,2.72E-04,2.51E-04
1986.803,1.66E-05,2.05E-05,5.42E-06,3.72E-05,-1.21E-05,1.67E-05,3.85E-05,1.78E-05,6.29E-05,1.25E-04,1.60E-04,1.55E-04,2.05E-04,2.64E-04,3.07E-04,2.81E-04
1987.285,1.52E-05,2.34E-05,1.14E-05,3.62E-05,-3.31E-06,2.93E-05,5.79E-05,3.98E-05,8.66E-05,1.54E-04,1.90E-04,1.81E-04,2.38E-04,3.01E-04,3.44E-04,3.13E-04
1987.768,1.14E-05,2.60E-05,1.61E-05,3.23E-05,-1.01E-06,3.44E-05,6.68E-05,4.88E-05,9.76E-05,1.69E-04,2.06E-04,1.96E-04,2.59E-04,3.24E-04,3.66E-04,3.33E-04
1988.25,5.66E-06,2.82E-05,1.86E-05,2.60E-05,-6.62E-06,2.91E-05,6.11E-05,4.01E-05,9.08E-05,1.66E-04,2.03E-04,1.94E-04,2.62E-04,3.28E-04,3.67E-04,3.34E-04
1988.732,-1.55E-06,2.95E-05,1.87E-05,1.94E-05,-1.71E-05,1.69E-05,4.58E-05,1.89E-05,7.15E-05,1.49E-04,1.86E-04,1.81E-04,2.53E-04,3.17E-04,3.53E-04,3.22E-04
1989.214,-9.48E-06,2.98E-05,1.63E-05,1.50E-05,-2.69E-05,5.99E-06,3.12E-05,-2.57E-06,5.29E-05,1.32E-04,1.68E-04,1.70E-04,2.45E-04,3.06E-04,3.38E-04,3.11E-04
1989.696,-1.71E-05,2.89E-05,1.20E-05,1.51E-05,-2.97E-05,4.81E-06,2.85E-05,-1.09E-05,4.89E-05,1.29E-04,1.66E-04,1.77E-04,2.51E-04,3.10E-04,3.38E-04,3.18E-04
1990.178,-2.35E-05,2.67E-05,6.85E-06,1.97E-05,-2.36E-05,1.62E-05,4.18E-05,-4.94E-07,6.53E-05,1.46E-04,1.86E-04,2.06E-04,2.77E-04,3.35E-04,3.60E-04,3.48E-04
1990.66,-2.80E-05,2.36E-05,1.69E-06,2.76E-05,-1.04E-05,3.66E-05,6.72E-05,2.49E-05,9.70E-05,1.77E-04,2.22E-04,2.51E-04,3.16E-04,3.77E-04,3.98E-04,3.95E-04
1991.142,-2.96E-05,2.00E-05,-2.43E-06,3.60E-05,4.16E-06,5.71E-05,9.35E-05,5.32E-05,1.30E-04,2.10E-04,2.61E-04,2.96E-04,3.52E-04,4.21E-04,4.38E-04,4.44E-04
1991.625,-2.84E-05,1.67E-05,-5.03E-06,4.25E-05,1.45E-05,6.92E-05,1.10E-04,7.21E-05,1.52E-04,2.30E-04,2.88E-04,3.27E-04,3.71E-04,4.51E-04,4.66E-04,4.79E-04
1992.107,-2.45E-05,1.41E-05,-5.74E-06,4.58E-05,1.74E-05,6.92E-05,1.12E-04,7.52E-05,1.55E-04,2.32E-04,2.95E-04,3.36E-04,3.67E-04,4.60E-04,4.73E-04,4.92E-04
1992.589,-1.84E-05,1.26E-05,-4.63E-06,4.67E-05,1.43E-05,6.06E-05,1.02E-04,6.62E-05,1.44E-04,2.22E-04,2.88E-04,3.27E-04,3.48E-04,4.53E-04,4.66E-04,4.88E-04
1993.071,-1.11E-05,1.21E-05,-2.22E-06,4.70E-05,9.24E-06,5.14E-05,9.05E-05,5.56E-05,1.32E-04,2.12E-04,2.78E-04,3.15E-04,3.30E-04,4.45E-04,4.59E-04,4.82E-04
1993.553,-3.97E-06,1.22E-05,9.84E-07,4.87E-05,7.35E-06,5.00E-05,8.74E-05,5.50E-05,1.32E-04,2.15E-04,2.80E-04,3.14E-04,3.28E-04,4.49E-04,4.66E-04,4.90E-04
1994.035,2.25E-06,1.20E-05,4.29E-06,5.24E-05,1.08E-05,5.94E-05,9.64E-05,6.92E-05,1.49E-04,2.37E-04,2.99E-04,3.31E-04,3.49E-04,4.72E-04,4.93E-04,5.18E-04
1994.517,6.52E-06,1.10E-05,7.00E-06,5.73E-05,1.79E-05,7.63E-05,1.13E-04,9.42E-05,1.78E-04,2.70E-04,3.29E-04,3.61E-04,3.87E-04,5.07E-04,5.34E-04,5.59E-04
1994.999,8.56E-06,8.74E-06,8.51E-06,6.12E-05,2.47E-05,9.19E-05,1.28E-04,1.19E-04,2.06E-04,3.01E-04,3.57E-04,3.89E-04,4.26E-04,5.40E-04,5.71E-04,5.98E-04
1995.481,8.78E-06,5.53E-06,8.70E-06,6.21E-05,2.72E-05,9.84E-05,1.30E-04,1.33E-04,2.21E-04,3.14E-04,3.68E-04,4.02E-04,4.50E-04,5.57E-04,5.92E-04,6.22E-04
1995.964,7.74E-06,1.78E-06,7.55E-06,5.93E-05,2.46E-05,9.26E-05,1.17E-04,1.32E-04,2.19E-04,3.07E-04,3.60E-04,3.96E-04,4.52E-04,5.52E-04,5.90E-04,6.24E-04
1996.446,6.37E-06,-1.38E-06,5.52E-06,5.36E-05,1.93E-05,7.86E-05,9.42E-05,1.21E-04,2.04E-04,2.84E-04,3.40E-04,3.79E-04,4.38E-04,5.33E-04,5.74E-04,6.13E-04
1996.928,5.39E-06,-3.17E-06,2.78E-06,4.69E-05,1.61E-05,6.48E-05,7.40E-05,1.13E-04,1.91E-04,2.63E-04,3.22E-04,3.65E-04,4.25E-04,5.17E-04,5.60E-04,6.04E-04
1997.41,5.25E-06,-2.94E-06,-8.35E-08,4.13E-05,1.89E-05,5.95E-05,6.73E-05,1.18E-04,1.92E-04,2.56E-04,3.22E-04,3.68E-04,4.27E-04,5.19E-04,5.63E-04,6.13E-04
1997.892,5.76E-06,-8.50E-07,-2.95E-06,3.76E-05,2.84E-05,6.60E-05,7.81E-05,1.38E-04,2.11E-04,2.69E-04,3.45E-04,3.93E-04,4.51E-04,5.44E-04,5.90E-04,6.45E-04
1998.374,6.74E-06,2.73E-06,-5.92E-06,3.56E-05,4.09E-05,8.05E-05,1.02E-04,1.68E-04,2.42E-04,2.98E-04,3.84E-04,4.32E-04,4.90E-04,5.85E-04,6.32E-04,6.92E-04
1998.856,7.53E-06,6.77E-06,-8.65E-06,3.39E-05,5.06E-05,9.52E-05,1.27E-04,1.95E-04,2.71E-04,3.28E-04,4.23E-04,4.69E-04,5.30E-04,6.25E-04,6.74E-04,7.38E-04
1999.338,7.91E-06,1.05E-05,-1.11E-05,3.13E-05,5.24E-05,1.02E-04,1.43E-04,2.07E-04,2.83E-04,3.45E-04,4.48E-04,4.90E-04,5.55E-04,6.50E-04,7.01E-04,7.66E-04
1999.821,7.93E-06,1.31E-05,-1.28E-05,2.79E-05,4.51E-05,9.87E-05,1.44E-04,2.01E-04,2.75E-04,3.44E-04,4.51E-04,4.89E-04,5.60E-04,6.53E-04,7.06E-04,7.72E-04
2000.302,7.75E-06,1.44E-05,-1.31E-05,2.47E-05,3.21E-05,8.96E-05,1.35E-04,1.84E-04,2.54E-04,3.31E-04,4.41E-04,4.75E-04,5.52E-04,6.41E-04,6.98E-04,7.62E-04
2000.785,7.84E-06,1.45E-05,-1.16E-05,2.36E-05,1.96E-05,8.35E-05,1.27E-04,1.69E-04,2.34E-04,3.22E-04,4.32E-04,4.64E-04,5.48E-04,6.32E-04,6.93E-04,7.55E-04
2001.267,8.52E-06,1.39E-05,-7.95E-06,2.59E-05,1.29E-05,8.81E-05,1.29E-04,1.68E-04,2.31E-04,3.29E-04,4.38E-04,4.72E-04,5.61E-04,6.40E-04,7.07E-04,7.66E-04
2001.749,9.83E-06,1.31E-05,-2.23E-06,3.17E-05,1.43E-05,1.06E-04,1.45E-04,1.85E-04,2.48E-04,3.58E-04,4.66E-04,5.03E-04,5.97E-04,6.72E-04,7.43E-04,8.02E-04
2002.231,1.10E-05,1.25E-05,4.69E-06,3.92E-05,2.09E-05,1.31E-04,1.70E-04,2.14E-04,2.80E-04,4.02E-04,5.08E-04,5.48E-04,6.47E-04,7.21E-04,7.94E-04,8.52E-04
2002.713,1.14E-05,1.21E-05,1.16E-05,4.65E-05,2.77E-05,1.54E-04,1.92E-04,2.42E-04,3.12E-04,4.45E-04,5.48E-04,5.90E-04,6.95E-04,7.70E-04,8.42E-04,9.01E-04
2003.195,9.93E-06,1.17E-05,1.75E-05,5.18E-05,2.96E-05,1.65E-04,2.02E-04,2.55E-04,3.29E-04,4.73E-04,5.71E-04,6.13E-04,7.24E-04,8.02E-04,8.70E-04,9.31E-04
2003.677,6.17E-06,1.06E-05,2.14E-05,5.50E-05,2.52E-05,1.62E-04,1.96E-04,2.50E-04,3.28E-04,4.80E-04,5.71E-04,6.10E-04,7.27E-04,8.11E-04,8.72E-04,9.36E-04
2004.159,2.18E-07,8.51E-06,2.31E-05,5.74E-05,1.69E-05,1.48E-04,1.80E-04,2.34E-04,3.13E-04,4.71E-04,5.54E-04,5.89E-04,7.13E-04,8.03E-04,8.56E-04,9.22E-04
2004.642,-7.12E-06,5.16E-06,2.32E-05,6.09E-05,1.04E-05,1.33E-04,1.64E-04,2.19E-04,3.01E-04,4.61E-04,5.38E-04,5.68E-04,6.97E-04,7.94E-04,8.39E-04,9.06E-04
2005.124,-1.46E-05,3.51E-07,2.24E-05,6.65E-05,9.95E-06,1.25E-04,1.60E-04,2.18E-04,3.05E-04,4.64E-04,5.35E-04,5.62E-04,6.96E-04,7.98E-04,8.39E-04,9.05E-04
2005.606,-2.08E-05,-5.72E-06,2.16E-05,7.37E-05,1.66E-05,1.28E-04,1.71E-04,2.34E-04,3.28E-04,4.83E-04,5.52E-04,5.77E-04,7.15E-04,8.19E-04,8.60E-04,9.23E-04
2006.088,-2.44E-05,-1.27E-05,2.15E-05,8.01E-05,2.73E-05,1.39E-04,1.91E-04,2.61E-04,3.64E-04,5.11E-04,5.81E-04,6.08E-04,7.46E-04,8.50E-04,8.94E-04,9.53E-04
2006.57,-2.48E-05,-1.97E-05,2.23E-05,8.31E-05,3.65E-05,1.49E-04,2.09E-04,2.85E-04,3.97E-04,5.33E-04,6.07E-04,6.38E-04,7.73E-04,8.76E-04,9.26E-04,9.78E-04
